,station,date,param_unit,val,depth,location,agency
5626,CA_BVR-M2,11/28/11,Water Temperature_deg C,11.05,1.1,upper,Tribes
5754,CA_BVR-M3,11/28/11,Water Temperature_deg C,10.78,1.1,upper,Tribes
5755,CA_BVR-M3,11/28/11,Water Temperature_deg C,10.71,1.6,upper,Tribes
5887,CA_BVR-M4,11/28/11,Water Temperature_deg C,11.09,1.1,upper,Tribes
862,CLEAR LK 15-UP ARM CL-1,12/13/11,Water Temperature_deg C,9.4,0.5,upper,DWR
863,CLEAR LK 15-UP ARM CL-1,12/13/11,Water Temperature_deg C,9.1,4.5,upper,DWR
1728,CLEAR LK 23 OAKS ARM CL4,12/13/11,Water Temperature_deg C,9.6,11.5,oaks,DWR
1729,CLEAR LK 23 OAKS ARM CL4,12/13/11,Water Temperature_deg C,9.9,0.5,oaks,DWR
2588,CLEAR LK LO ARM CL3,12/13/11,Water Temperature_deg C,9.7,9,lower,DWR
2589,CLEAR LK LO ARM CL3,12/13/11,Water Temperature_deg C,9.8,0.5,lower,DWR
3805,CA_BVR-BVCL11,12/16/11,Water Temperature_deg C,7.17,0.6,upper,Tribes
3933,CA_BVR-BVCL12,12/16/11,Water Temperature_deg C,7.45,1.1,upper,Tribes
4468,CA_BVR-BVCL3,12/16/11,Water Temperature_deg C,7.59,0.8,upper,Tribes
4717,CA_BVR-BVCL5,12/16/11,Water Temperature_deg C,7.57,1.1,upper,Tribes
5008,CA_BVR-BVCL6,12/16/11,Water Temperature_deg C,7.95,0.7,upper,Tribes
5494,CA_BVR-M1,12/16/11,Water Temperature_deg C,7.44,1.1,upper,Tribes
5495,CA_BVR-M1,12/16/11,Water Temperature_deg C,7.29,1.8,upper,Tribes
5627,CA_BVR-M2,12/16/11,Water Temperature_deg C,8.265,1.1,upper,Tribes
5756,CA_BVR-M3,12/16/11,Water Temperature_deg C,7.37,1.1,upper,Tribes
5757,CA_BVR-M3,12/16/11,Water Temperature_deg C,7.14,1.6,upper,Tribes
5888,CA_BVR-M4,12/16/11,Water Temperature_deg C,7.64,1,upper,Tribes
3806,CA_BVR-BVCL11,1/26/12,Water Temperature_deg C,10.73,0.5,upper,Tribes
3934,CA_BVR-BVCL12,1/26/12,Water Temperature_deg C,9.9,0.9,upper,Tribes
4469,CA_BVR-BVCL3,1/26/12,Water Temperature_deg C,10.02,0.6,upper,Tribes
4718,CA_BVR-BVCL5,1/26/12,Water Temperature_deg C,8.73,1.1,upper,Tribes
4719,CA_BVR-BVCL5,1/26/12,Water Temperature_deg C,8.53,2.1,upper,Tribes
4720,CA_BVR-BVCL5,1/26/12,Water Temperature_deg C,8.5,2.7,upper,Tribes
4721,CA_BVR-BVCL5,1/26/12,Water Temperature_deg C,8.5,3,upper,Tribes
5009,CA_BVR-BVCL6,1/26/12,Water Temperature_deg C,9.03,0.7,upper,Tribes
5496,CA_BVR-M1,1/26/12,Water Temperature_deg C,9.205,1.1,upper,Tribes
5497,CA_BVR-M1,1/26/12,Water Temperature_deg C,8.94,1.8,upper,Tribes
5628,CA_BVR-M2,1/26/12,Water Temperature_deg C,9.85,1.1,upper,Tribes
5758,CA_BVR-M3,1/26/12,Water Temperature_deg C,9.48,1.1,upper,Tribes
5889,CA_BVR-M4,1/26/12,Water Temperature_deg C,9.56,1.1,upper,Tribes
23014,VC.3.5,2/21/12,Water Temperature_deg C,11.16,0,upper,Vector control
23015,VC.3.5,2/21/12,Water Temperature_deg C,10.12,1,upper,Vector control
23016,VC.3.5,2/21/12,Water Temperature_deg C,9.77,2,upper,Vector control
23017,VC.3.5,2/21/12,Water Temperature_deg C,9.68,3,upper,Vector control
23018,VC.3.5,2/21/12,Water Temperature_deg C,9.68,4,upper,Vector control
23019,VC.3.5,2/21/12,Water Temperature_deg C,9.68,4.5,upper,Vector control
23020,VC.3.VT,2/21/12,Water Temperature_deg C,11.27,0,upper,Vector control
23021,VC.3.VT,2/21/12,Water Temperature_deg C,6.69,1,upper,Vector control
23022,VC.3.VT,2/21/12,Water Temperature_deg C,9.45,2,upper,Vector control
23023,VC.3.VT,2/21/12,Water Temperature_deg C,9.29,3,upper,Vector control
23024,VC.3.VT,2/21/12,Water Temperature_deg C,9.21,4,upper,Vector control
23025,VC.3.VT,2/21/12,Water Temperature_deg C,9.1,5,upper,Vector control
23026,VC.3.VT,2/21/12,Water Temperature_deg C,9.04,6,upper,Vector control
23027,VC.3.VT,2/21/12,Water Temperature_deg C,9.01,7,upper,Vector control
23028,VC.3.VT,2/21/12,Water Temperature_deg C,9.03,8,upper,Vector control
23029,VC.3.VT,2/21/12,Water Temperature_deg C,9.01,9,upper,Vector control
3807,CA_BVR-BVCL11,2/24/12,Water Temperature_deg C,11.54,0.6,upper,Tribes
3935,CA_BVR-BVCL12,2/24/12,Water Temperature_deg C,11.89,1.1,upper,Tribes
4470,CA_BVR-BVCL3,2/24/12,Water Temperature_deg C,10.61,0.7,upper,Tribes
4722,CA_BVR-BVCL5,2/24/12,Water Temperature_deg C,10.38,1.1,upper,Tribes
4723,CA_BVR-BVCL5,2/24/12,Water Temperature_deg C,10.27,2.1,upper,Tribes
4724,CA_BVR-BVCL5,2/24/12,Water Temperature_deg C,10.25,2.6,upper,Tribes
5010,CA_BVR-BVCL6,2/24/12,Water Temperature_deg C,10.73,0.8,upper,Tribes
5498,CA_BVR-M1,2/24/12,Water Temperature_deg C,11.93,1.1,upper,Tribes
5499,CA_BVR-M1,2/24/12,Water Temperature_deg C,11.93,1.8,upper,Tribes
5629,CA_BVR-M2,2/24/12,Water Temperature_deg C,14.025,1.1,upper,Tribes
5759,CA_BVR-M3,2/24/12,Water Temperature_deg C,11.875,1.1,upper,Tribes
23030,VC.4.9,2/28/12,Water Temperature_deg C,9.1,7,oaks,Vector control
23031,VC.4.9,2/28/12,Water Temperature_deg C,9.1,8,oaks,Vector control
23032,VC.4.9,2/28/12,Water Temperature_deg C,9.1,9,oaks,Vector control
23033,VC.4.9,2/28/12,Water Temperature_deg C,9.09,10,oaks,Vector control
23034,VC.4.9,2/28/12,Water Temperature_deg C,9.1,11,oaks,Vector control
23035,VC.4.9,2/28/12,Water Temperature_deg C,9.09,12,oaks,Vector control
23036,VC.4.9,2/28/12,Water Temperature_deg C,9.11,13,oaks,Vector control
